date,bank,stance,inflation,growth_labor,policy_path,n,n_speakers,coverage,stance_ma,stance_idx,inflation_ma,inflation_idx,growth_labor_ma,growth_labor_idx,policy_path_ma,policy_path_idx
2024-10-28,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.60170735031348,0.5,-31.385216656068188,0.0,-24.436310210871138,1.0,27.55498272771746
2024-10-29,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.579734388876348,0.5,-31.273701755764677,0.0,-24.365547369017015,1.0,27.46761362993169
2024-10-30,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.557897541376436,0.5,-31.16336861073134,0.0,-24.29539642865112,1.0,27.381071359815877
2024-10-31,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.536195407799061,0.5,-31.05419648379125,0.0,-24.22584861580238,1.0,27.295342949820583
2024-11-01,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.51462660821339,0.5,-30.946165143776007,0.0,-24.156895331692976,1.0,27.21041571543464
2024-11-02,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.493189782403434,0.5,-30.839254849759485,0.0,-24.0885281482653,1.0,27.126277247290414
2024-11-03,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.471883589507268,0.5,-30.733446335887997,0.0,-24.02073880384774,1.0,27.042915403536565
2024-11-04,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.450706707664313,0.5,-30.6287207967802,0.0,-23.95351919895423,1.0,26.960318302467627
2024-11-05,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.429657833670419,0.5,-30.5250598734717,0.0,-23.886861392212662,1.0,26.878474315400343
2024-11-06,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.408735682640591,0.5,-30.42244563988053,0.0,-23.820757596417593,1.0,26.797372059786913
2024-11-07,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.387938987679144,0.5,-30.320860589770803,0.0,-23.755200174702683,1.0,26.717000392556095
2024-11-08,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.36726649955706,0.5,-30.220287624192927,0.0,-23.69018163682871,1.0,26.637348403673016
2024-11-09,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.346716986396439,0.5,-30.12071003938022,0.0,-23.625694635583002,1.0,26.558405409909597
2024-11-10,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.326289233361768,0.5,-30.022111515082024,0.0,-23.561731963286302,1.0,26.48016094881718
2024-11-11,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.305982042357876,0.5,-29.924476103315286,0.0,-23.498286548403414,1.0,26.402604772893906
2024-11-12,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.285794231734473,0.5,-29.82778821751657,0.0,-23.435351452253915,1.0,26.32572684393926
2024-11-13,BOJ,0.65,0.5,0.0,1.0,0,0,0.0,0.65,10.26572463599697,0.5,-29.73203262207806,0.0,-23.37291986581949,1.0,26.249517327588816
2024-11-14,BOJ,0.0,0.0,0.0,0.0,1,1,0.1111111111111111,0.0,-32.473411857671955,0.0,-86.72108790494559,0.0,-23.310985106644587,0.0,-15.596195412075723
2024-11-15,BOJ,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-32.36138452507274,0.0,-85.54360486519921,0.0,-23.2495406158271,0.0,-15.562555594030187
2024-11-16,BOJ,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-32.25051002209279,0.0,-84.41284240026832,0.0,-23.188579955096092,0.0,-15.529132665724482
2024-11-17,BOJ,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-32.140768701649776,0.0,-83.32579045288179,0.0,-23.128096803973534,0.0,-15.495924305253208
2024-11-18,BOJ,0.85,0.5,1.0,1.0,1,1,0.1111111111111111,0.85,23.85632006067657,0.5,-27.300964378910038,1.0,34.616151283818944,1.0,26.541048892507185
2024-11-19,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.79335151264169,0.5,-27.22134420097433,1.0,34.49059725287996,1.0,26.465350730515013
2024-11-20,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.730879475827617,0.5,-27.14241736480794,1.0,34.366401120362006,1.0,26.390297303752284
2024-11-21,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.66889745532097,0.5,-27.06417385988564,1.0,34.24353857415032,1.0,26.315879506328542
2024-11-22,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.607399074576396,0.5,-26.986603876924093,1.0,34.12198590729076,1.0,26.242088411445604
2024-11-23,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.546378072656793,0.5,-26.909697802709413,1.0,34.00171999875885,1.0,26.16891526689336
2024-11-24,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.485828301551795,0.5,-26.833446215086315,1.0,33.88271829497062,1.0,26.0963514906835
2024-11-25,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.42574372357189,0.5,-26.757839878102825,1.0,33.76495879200137,1.0,26.024388666815774
2024-11-26,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.366118408815694,0.5,-26.682869737305133,1.0,33.64842001848089,1.0,25.953018541172362
2024-11-27,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.30694653270788,0.5,-26.60852691517674,1.0,33.5330810191347,1.0,25.882233017535654
2024-11-28,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.24822237360555,0.5,-26.53480270671707,1.0,33.418921338942766,1.0,25.81202415372516
2024-11-29,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.189940310470767,0.5,-26.461688575154334,1.0,33.30592100788853,1.0,25.742384157849234
2024-11-30,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.132094820607048,0.5,-26.38917614778788,1.0,33.19406052627226,1.0,25.67330538466779
2024-12-01,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.07468047745786,0.5,-26.317257211955447,1.0,33.083320850564476,1.0,25.60478033206192
2024-12-02,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,23.017691948465046,0.5,-26.245923711121005,1.0,32.97368337977591,1.0,25.536801637606988
2024-12-03,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,22.961123992985197,0.5,-26.17516774107873,1.0,32.86512994232197,1.0,25.469362075245357
2024-12-04,BOJ,0.85,0.5,1.0,1.0,0,0,0.0,0.85,22.904971460262356,0.5,-26.10498154626924,1.0,32.757642783360566,1.0,25.402454552055527
2024-12-05,BOJ,-0.2,0.5,-0.5,-0.5,1,1,0.1111111111111111,-0.2,-47.14153241041976,0.5,-26.03535751620419,-0.5,-53.665169043875196,-0.5,-38.34443890015295
2024-12-06,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-46.908855016174876,0.5,-25.966288181995328,-0.5,-53.348384993057415,-0.5,-38.19772732884116
2024-12-07,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-46.6795925563303,0.5,-25.897766212984628,-0.5,-53.03715027204515,-0.5,-38.052688784170336
2024-12-08,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-46.4536622905818,0.5,-25.829784413471824,-0.5,-52.73130471191643,-0.5,-37.90929169797759
2024-12-09,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-46.230984258323524,0.5,-25.76233571953615,-0.5,-52.430694541910746,-0.5,-37.76750532984434
2024-12-10,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-46.011481159724994,0.5,-25.695413195949296,-0.5,-52.13517206453625,-0.5,-37.62729973939822
2024-12-11,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-45.795078242967655,0.5,-25.629010033175952,-0.5,-51.84459535061564,-0.5,-37.48864575973945
2024-12-12,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-45.581703197267885,0.5,-25.563119544459685,-0.5,-51.558827952840666,-0.5,-37.351514971938094
2024-12-13,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-45.37128605133851,0.5,-25.497735162990725,-0.5,-51.277738636522216,-0.5,-37.215879680551616
2024-12-14,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-45.1637590769653,0.5,-25.432850439153437,-0.5,-51.00120112632885,-0.5,-37.081712890114595
2024-12-15,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-44.959056697396555,0.5,-25.36845903785039,-0.5,-50.729093867904176,-0.5,-36.948988282555774
2024-12-16,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-44.75711540026441,0.5,-25.304554735900858,-0.5,-50.461299803340744,-0.5,-36.817680195498944
2024-12-17,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-44.55787365477533,0.5,-25.241131419511152,-0.5,-50.19770615956845,-0.5,-36.68776360140767
2024-12-18,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-44.361271832924665,0.5,-25.17818308181455,-0.5,-49.93820424878879,-0.5,-36.55921408753478
2024-12-19,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-44.16725213450603,0.5,-25.11570382047838,-0.5,-49.68268928015292,-0.5,-36.43200783664063
2024-12-20,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-43.97575851570168,0.5,-25.053687835376447,-0.5,-49.43106018194223,-0.5,-36.30612160844534
2024-12-21,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-43.78673662105307,0.5,-24.992129426324258,-0.5,-49.18321943356648,-0.5,-36.18153272178212
2024-12-22,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-43.600133718624576,0.5,-24.931022990875462,-0.5,-48.93907290674498,-0.5,-36.058219037420855
2024-12-23,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-43.41589863818453,0.5,-24.870363022177354,-0.5,-48.698529715283705,-0.5,-35.93615894153214
2024-12-24,BOJ,-0.2,0.5,-0.5,-0.5,0,0,0.0,-0.2,-43.233981712238915,0.5,-24.810144106883524,-0.5,-48.46150207290368,-0.5,-35.81533132976385
2024-12-25,BOJ,0.65,1.0,0.5,0.5,1,1,0.1111111111111111,0.65,12.113842669700324,1.0,32.38702219402738,0.5,6.887288238096553,0.5,6.441655479782704
2024-12-26,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,12.092654666556628,1.0,32.28970588429459,0.5,6.876195880467235,0.5,6.431334218343256
2024-12-27,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,12.071577500204102,1.0,32.19326247537289,0.5,6.86515695340537,0.5,6.421062417266361
2024-12-28,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,12.050610207323006,1.0,32.09767898979947,0.5,6.854171029274597,0.5,6.410839682729675
2024-12-29,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,12.029751836278118,1.0,32.002942718669985,0.5,6.8432376852156125,0.5,6.400665625287512
2024-12-30,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,12.009001446937136,1.0,31.909041214534767,0.5,6.832356503077737,0.5,6.39053985980851
2024-12-31,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.988358110492452,1.0,31.81596228452323,0.5,6.821527069351734,0.5,6.3804620054143575
2025-01-01,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.967820909286324,1.0,31.72369398368809,0.5,6.810748975103757,0.5,6.370431685419593
2025-01-02,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.947388936639326,1.0,31.63222460856097,0.5,6.8000218159104575,0.5,6.360448527272454
2025-01-03,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.927061296682009,1.0,31.541542690911577,0.5,6.789345191795217,0.5,6.350512162496701
2025-01-04,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.906837104189743,1.0,31.451636991702888,0.5,6.77871870716547,0.5,6.340622226634493
2025-01-05,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.886715484420561,1.0,31.36249649523513,0.5,6.7681419707511115,0.5,6.330778359190201
2025-01-06,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.866695572956099,1.0,31.27411040347164,0.5,6.757614595543947,0.5,6.320980203575191
2025-01-07,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.8467765155454,1.0,31.18646813053977,0.5,6.747136198738196,0.5,6.311227407053553
2025-01-08,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.826957467951653,1.0,31.09955929740085,0.5,6.7367064016719835,0.5,6.301519620688725
2025-01-09,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.80723759580171,1.0,31.01337372668278,0.5,6.726324829769838,0.5,6.291856499291054
2025-01-10,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.787616074438382,1.0,30.927901437669597,0.5,6.71599111248617,0.5,6.282237701366195
2025-01-11,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.768092088775427,1.0,30.843132641442295,0.5,6.705704883249681,0.5,6.272662889064414
2025-01-12,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.74866483315515,1.0,30.75905773616568,0.5,6.695465779408726,0.5,6.263131728130728
2025-01-13,BOJ,0.65,1.0,0.5,0.5,0,0,0.0,0.65,11.729333511208607,1.0,30.675667302515908,0.5,6.685273442177573,0.5,6.253643887855856
2025-01-14,BOJ,-0.25,0.5,0.5,-1.0,1,1,0.1111111111111111,-0.25,-48.24682900900769,0.5,-26.734652224950246,0.5,6.675127516583594,-1.0,-58.67148638259594
2025-01-15,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-48.02976892888932,0.5,-26.670695228681456,0.5,6.665027651415295,-1.0,-58.32257454948101
2025-01-16,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-47.81561480948648,0.5,-26.607195478499694,0.5,6.65497349917123,-1.0,-57.97981875640249
2025-01-17,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-47.604302373147995,0.5,-26.544147549305038,0.5,6.644964716009763,-1.0,-57.643040070848585
2025-01-18,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-47.39576931526388,0.5,-26.481546105708524,0.5,6.635000961699646,-1.0,-57.31206675775466
2025-01-19,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-47.18995522707592,0.5,-26.41938590013366,0.5,6.625081899571432,-1.0,-56.986733911507045
2025-01-20,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-46.986801522147424,0.5,-26.35766177096663,0.5,6.615207196469649,-1.0,-56.66688311068495
2025-01-21,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-46.78625136628853,0.5,-26.296368640754032,0.5,6.605376522705805,-1.0,-56.35236209389786
2025-01-22,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-46.58824961074725,0.5,-26.23550151444649,0.5,6.595589552012111,-1.0,-56.04302445521255
2025-01-23,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-46.39274272848733,0.5,-26.175055477686936,0.5,6.5858459614959965,-1.0,-55.7387293577854
2025-01-24,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-46.199678753386394,0.5,-26.11502569514211,0.5,6.576145431595322,-1.0,-55.43934126442791
2025-01-25,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-46.00900722219696,0.5,-26.055407408876054,0.5,6.566487646034356,-1.0,-55.144729683934855
2025-01-26,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-45.82067911912357,0.5,-25.996195936764305,0.5,6.556872291780445,-1.0,-54.85476893209642
2025-01-27,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-45.63464682287755,0.5,-25.93738667094774,0.5,6.547299059001359,-1.0,-54.56933790640049
2025-01-28,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-45.45086405607979,0.5,-25.878975076324544,0.5,6.537767641023358,-1.0,-54.28831987350776
2025-01-29,BOJ,-0.25,0.5,0.5,-1.0,0,0,0.0,-0.25,-45.26928583688915,0.5,-25.820956689079793,0.5,6.5282777342899045,-1.0,-54.011602268652545
2025-01-30,BOJ,0.5,0.0,0.0,1.0,1,1,0.1111111111111111,0.5,3.777786562796087,0.0,-82.9485590506763,0.0,-22.558134020174858,1.0,29.29785930050029
2025-01-31,BOJ,0.5,0.0,0.0,1.0,0,0,0.0,0.5,3.772468394944275,0.0,-82.1260366111339,0.0,-22.51238663959329,1.0,29.225623931106036
2025-02-01,BOJ,0.5,0.0,0.0,1.0,0,0,0.0,0.5,3.7671726247651174,0.0,-81.32751777302582,0.0,-22.466916679293192,1.0,29.153920723417453
2025-02-02,BOJ,0.5,0.0,0.0,1.0,0,0,0.0,0.5,3.761899095478626,0.0,-80.55185732209682,0.0,-22.421721345303848,1.0,29.082743172444363
2025-02-03,BOJ,0.5,0.0,0.0,1.0,0,0,0.0,0.5,3.756647651836989,0.0,-79.79798510473542,0.0,-22.376797882902707,1.0,29.01208488399778
2025-02-04,BOJ,0.5,0.0,0.0,1.0,0,0,0.0,0.5,3.7514181401053635,0.0,-79.06489981890297,0.0,-22.33214357590921,1.0,28.941939572274965
2025-02-05,BOJ,0.5,0.0,0.0,1.0,0,0,0.0,0.5,3.7462104080429817,0.0,-78.35166342149344,0.0,-22.287755745994108,1.0,28.872301057508448
2025-02-06,BOJ,1.3,1.5,0.5,1.5,1,1,0.1111111111111111,1.3,56.274556462790635,1.5,86.52828748590564,0.5,6.990132595025276,1.5,49.546471644803944
2025-02-07,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,55.97969850331837,1.5,85.62356388924104,0.5,6.980182418419949,1.5,49.32985042037627
2025-02-08,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,55.68943052461138,1.5,84.74664957808841,0.5,6.970274618110535,1.5,49.11604801708987
2025-02-09,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,55.403634654833176,1.5,83.89614849549383,0.5,6.960408894118737,1.5,48.90500381830168
2025-02-10,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,55.12219721677823,1.5,83.07076076976965,0.5,6.950584949431146,1.5,48.69665901673175
2025-02-11,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,54.845008537885754,1.5,82.26927435855188,0.5,6.9408024899617065,1.5,48.49095654561244
2025-02-12,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,54.57196277066583,1.5,81.49055756328659,0.5,6.931061224514677,1.5,48.28784101301282
2025-02-13,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,54.30295772287016,1.5,80.733552308978,0.5,6.92136086474825,1.5,48.087258639166876
2025-02-14,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,54.03789469678851,1.5,79.99726809842565,0.5,6.911701125138649,1.5,47.889157196644234
2025-02-15,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,53.77667833709698,1.5,79.28077656237872,0.5,6.902081722944829,1.5,47.693485953212395
2025-02-16,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,53.51921648672552,1.5,78.5832065374113,0.5,6.892502378173705,1.5,47.50019561724861
2025-02-17,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,53.265420050249624,1.5,77.90373961217134,0.5,6.8829628135458965,1.5,47.30923828556787
2025-02-18,BOJ,1.3,1.5,0.5,1.5,0,0,0.0,1.3,53.01520286434687,1.5,77.24160609022604,0.5,6.8734627544619995,1.5,47.12056739354178
2025-02-19,BOJ,1.15,1.5,1.0,1.0,1,1,0.1111111111111111,1.15,43.24714995893551,1.5,76.59608132422085,1.0,36.551490529488525,1.0,26.57335923448049
2025-02-20,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,43.094362569358964,1.5,75.96648238165464,1.0,36.44544496301602,1.0,26.516090279632326
2025-02-21,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,42.94318447827624,1.5,75.3521650073922,1.0,36.34031786775683,1.0,26.459190308107484
2025-02-22,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,42.793587625898624,1.5,74.75252085220005,1.0,36.23609605757994,1.0,26.402655372840915
2025-02-23,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,42.64554463266667,1.5,74.16697494020256,1.0,36.13276660989555,1.0,26.34648158564042
2025-02-24,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,42.49902877819452,1.5,73.59498335129246,1.0,36.030316858921175,1.0,26.290665116062268
2025-02-25,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,42.35401398100534,1.5,73.03603109726123,1.0,35.9287343891572,1.0,26.235202190313007
2025-02-26,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,42.21047477902304,1.5,72.48963017279952,1.0,35.8280070290635,1.0,26.180089090176644
2025-02-27,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,42.068386310787226,1.5,71.95531776460209,1.0,35.728122844930525,1.0,26.125322151966575
2025-02-28,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,41.927724297359475,1.5,71.4326546036406,1.0,35.62907013493746,1.0,26.070897765501606
2025-03-01,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,41.78846502489177,1.5,70.92122344727149,1.0,35.530837423390665,1.0,26.016812373105306
2025-03-02,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,41.65058532782792,1.5,70.42062767925901,1.0,35.43341345513635,1.0,25.963062468628216
2025-03-03,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,41.51406257271156,1.5,69.93049001703895,1.0,35.3367871901409,1.0,25.909644596492164
2025-03-04,BOJ,1.15,1.5,1.0,1.0,0,0,0.0,1.15,41.37887464257459,1.5,69.45045131664745,1.0,35.240947798233165,1.0,25.8565553507562
2025-03-05,BOJ,0.425,0.25,0.5,0.5,2,2,0.2222222222222222,0.425,-4.56066452711587,0.25,-48.21883002193236,0.5,5.537119048739547,0.5,5.217265124346052
2025-03-06,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.554764525815374,0.25,-48.02957607838134,0.5,5.5298932467266635,0.5,5.210477297502706
2025-03-07,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.548887364629761,0.25,-47.842534820871805,0.5,5.522695661833954,0.5,5.203715897321021
2025-03-08,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.543032896566078,0.25,-47.657663460305294,0.5,5.515526110875129,0.5,5.196980752757313
2025-03-09,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.537200975952454,0.25,-47.47492035714141,0.5,5.508384412324646,0.5,5.190271694313897
2025-03-10,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.531391458422885,0.25,-47.29426498199336,0.5,5.501270386298423,0.5,5.183588554021146
2025-03-11,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.525604200902175,0.25,-47.11565787786168,0.5,5.4941838545348,0.5,5.176931165419836
2025-03-12,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.519839061591188,0.25,-46.93906062392675,0.5,5.487124640375765,0.5,5.170299363543724
2025-03-13,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.51409589995222,0.25,-46.764435800823954,0.5,5.4800925687484545,0.5,5.163692984902378
2025-03-14,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.508374576694604,0.25,-46.59174695733092,0.5,5.473087466146912,0.5,5.157111867464236
2025-03-15,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.502674953760549,0.25,-46.42095857839897,0.5,5.466109160614113,0.5,5.150555850639917
2025-03-16,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.4969968943111,0.25,-46.2520360544655,0.5,5.459157481724206,0.5,5.144024775265756
2025-03-17,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.491340262712395,0.25,-46.084945651986864,0.5,5.452232260565049,0.5,5.1375184835875745
2025-03-18,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.485704924521988,0.25,-45.91965448513487,0.5,5.445333329720952,0.5,5.131036819244663
2025-03-19,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.480090746475469,0.25,-45.756130488603006,0.5,5.438460523255683,0.5,5.124579627253994
2025-03-20,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.474497596473227,0.25,-45.59434239147124,0.5,5.431613676695699,0.5,5.1181467539946714
2025-03-21,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.468925343567365,0.25,-45.434259692081234,0.5,5.424792627013599,0.5,5.111738047192556
2025-03-22,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.463373857948849,0.25,-45.27585263387582,0.5,5.417997212611819,0.5,5.105353355905122
2025-03-23,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.457843010934778,0.25,-45.11909218215964,0.5,5.411227273306564,0.5,5.098992530506544
2025-03-24,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.4523326749558665,0.25,-44.96395000173949,0.5,5.404482650311918,0.5,5.092655422672941
2025-03-25,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.446842723544106,0.25,-44.8103984354054,0.5,5.397763186224222,0.5,5.086341885367854
2025-03-26,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.441373031320525,0.25,-44.658410483215256,0.5,5.39106872500662,0.5,5.08005177282792
2025-03-27,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.435923473983201,0.25,-44.507959782547886,0.5,5.384399111973854,0.5,5.073784940548729
2025-03-28,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.430493928295364,0.25,-44.35902058889097,0.5,5.377754193777232,0.5,5.067541245270876
2025-03-29,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.425084272073717,0.25,-44.21156775733216,0.5,5.371133818389832,0.5,5.061320544966198
2025-03-30,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.419694384176865,0.25,-44.065576724723016,0.5,5.364537835091865,0.5,5.055122698824213
2025-03-31,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.41432414449392,0.25,-43.921023492487215,0.5,5.3579660944562875,0.5,5.048947567238723
2025-04-01,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.408973433933274,0.25,-43.77788461004565,0.5,5.351418448334561,0.5,5.042795011794604
2025-04-02,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.4036421344114896,0.25,-43.63613715883234,0.5,5.344894749842631,0.5,5.036664895254769
2025-04-03,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.398330128842342,0.25,-43.495758736876546,0.5,5.338394853347063,0.5,5.030557081547307
2025-04-04,BOJ,0.425,0.25,0.5,0.5,0,0,0.0,0.425,-4.393037301126053,0.25,-43.35672744392748,0.5,5.331918614451416,0.5,5.024471435752804
